"id_cliente";"n_polizas_tomador_ahorro";"n_polizas_tomador_autos";"n_polizas_tomador_jubilacion";"n_polizas_tomador_jubilacion_golf";"n_polizas_tomador_no_vida";"n_polizas_tomador_rc";"n_polizas_tomador_rentas";"n_polizas_tomador_riesgo_tomador";"n_polizas_tomador_vida_riesgo";"n_polizas_tomador_vida_riesgo_pm";"n_polizas_tomador_no_vida"
527;0;0;0;0;2;0;0;0;0;0;2
528;0;3;0;0;0;0;0;0;0;0;0
529;1;0;0;0;0;0;0;0;0;0;0
530;0;0;0;0;1;0;0;0;0;0;1
531;0;0;0;0;2;0;0;0;0;0;2
532;3;0;0;0;0;0;0;0;0;0;0
533;0;3;0;0;0;0;0;0;0;0;0
534;0;0;0;0;1;0;0;0;0;0;1
535;2;0;0;0;0;0;0;0;0;0;0
536;2;0;0;0;1;0;0;0;0;0;1
537;0;0;0;0;1;0;0;0;0;0;1
538;1;0;1;0;0;0;1;0;0;0;0
539;1;0;1;0;2;0;0;0;0;0;2
540;0;1;0;0;0;0;0;0;0;0;0
541;0;0;0;0;1;0;0;0;0;0;1
542;2;0;0;1;1;0;0;0;0;0;1
543;2;0;0;0;1;0;1;0;0;0;1
544;0;0;0;0;1;0;0;0;0;0;1
545;0;0;0;0;0;0;0;0;0;0;0
546;4;0;0;0;3;0;0;1;0;0;3
547;2;0;0;0;1;0;0;0;0;0;1
548;0;0;0;0;1;0;0;0;0;1;1
549;0;1;0;0;0;0;0;0;0;0;0
550;2;0;0;0;0;0;0;0;0;0;0
551;1;0;0;0;1;0;0;0;0;0;1
552;5;0;0;0;2;0;1;0;0;0;2
553;0;0;0;0;1;0;0;0;0;0;1
554;2;0;0;0;0;0;0;0;0;0;0
555;2;0;0;0;0;0;0;0;0;0;0
556;0;0;0;0;1;0;0;0;0;0;1
557;3;0;0;0;0;0;0;0;0;0;0
558;1;0;0;0;0;0;0;0;0;0;0
559;4;0;0;0;1;0;0;0;0;0;1
560;0;0;0;0;1;0;0;0;0;0;1
561;0;0;0;0;2;0;0;0;0;0;2
562;1;0;0;0;0;0;0;0;0;1;0
563;0;2;0;0;0;0;0;0;0;0;0
564;2;0;0;0;2;0;0;0;0;0;2
565;0;0;0;0;0;1;0;0;0;0;0
566;5;0;0;0;0;0;0;0;0;0;0
567;1;0;0;0;0;0;0;0;0;0;0
568;0;0;0;0;1;0;0;0;0;0;1
569;2;0;0;0;0;0;0;0;0;0;0
570;0;0;0;0;1;0;0;0;0;0;1
571;11;0;0;0;2;0;3;0;0;1;2
572;1;0;0;0;0;0;0;0;0;0;0
573;1;0;0;0;0;0;0;0;0;0;0
574;2;0;0;0;0;0;0;0;0;0;0
575;1;0;0;0;2;0;0;0;0;0;2
576;1;0;0;0;0;0;0;0;0;0;0
577;0;0;0;0;1;0;0;0;0;0;1
578;4;0;0;0;1;0;1;0;0;0;1
579;3;0;0;0;0;0;0;0;0;0;0
580;3;0;0;0;0;0;0;0;0;0;0
581;0;1;0;0;0;0;0;0;0;0;0
582;4;0;0;0;0;0;0;0;0;0;0
583;0;0;0;0;1;0;0;0;0;0;1
584;0;0;0;0;1;0;0;0;0;0;1
585;0;0;0;0;1;0;0;0;0;0;1
586;2;0;0;0;0;0;0;0;0;0;0
587;0;0;0;0;2;0;0;0;0;0;2
588;3;0;1;0;0;0;0;0;0;0;0
589;0;0;0;0;1;0;0;0;0;0;1
590;2;0;0;0;0;0;0;2;0;0;0
591;3;0;0;0;1;0;0;0;0;0;1
592;0;0;0;0;1;0;0;0;0;0;1
593;1;0;0;0;0;0;0;0;0;0;0
594;2;0;0;1;0;0;0;0;0;0;0
595;1;0;0;0;0;0;0;0;0;0;0
596;0;0;0;0;0;0;0;0;0;0;0
597;0;0;0;0;1;0;0;0;0;0;1
598;0;0;0;0;1;0;0;0;0;0;1
599;2;0;0;0;0;0;0;0;0;0;0
600;3;0;0;0;1;0;0;0;0;0;1
601;0;0;0;0;0;0;1;0;0;0;0
602;4;0;0;0;1;0;0;0;0;0;1
603;0;0;0;0;1;0;0;0;0;0;1
604;2;0;0;0;0;0;0;0;0;0;0
605;1;0;0;0;1;0;0;0;0;0;1
606;0;3;0;0;0;0;0;0;0;0;0
607;2;0;0;0;0;0;0;0;0;0;0
608;1;0;0;0;0;0;0;0;0;0;0
609;0;0;0;1;0;0;0;0;0;0;0
610;0;1;0;0;0;0;0;0;0;0;0
611;2;0;0;0;1;0;0;0;0;0;1
612;4;0;1;0;2;0;0;0;0;0;2
613;0;1;0;0;0;0;0;0;0;0;0
614;0;0;0;0;1;0;0;0;0;0;1
615;1;0;0;0;0;0;0;0;0;0;0
616;2;0;0;0;0;0;0;0;0;0;0
617;2;0;0;0;2;0;0;0;0;1;2
618;2;0;0;0;1;0;0;0;0;0;1
619;0;0;0;0;1;0;0;0;0;0;1
620;2;0;0;0;2;0;0;0;0;0;2
621;0;0;0;0;0;1;0;0;0;0;0
622;0;0;1;0;0;0;0;0;0;0;0
623;1;0;0;0;1;0;0;0;0;0;1
624;0;0;0;0;1;0;0;0;0;0;1
625;0;0;0;0;1;0;0;0;0;0;1
626;0;1;0;0;0;0;0;0;0;0;0
627;0;0;1;0;0;0;0;3;0;0;0
628;1;0;0;0;1;0;0;0;0;0;1
629;0;0;0;0;1;0;0;0;0;0;1
630;1;0;0;0;0;0;0;0;0;0;0
631;0;0;0;0;1;0;0;0;0;0;1
632;0;0;0;0;2;0;0;0;0;0;2
633;3;0;0;0;0;0;0;0;0;0;0
634;5;0;0;0;1;0;0;0;0;0;1
635;1;0;0;0;0;0;0;0;0;0;0
636;0;0;0;0;2;0;0;0;0;0;2
637;0;0;0;0;2;0;0;0;0;0;2
638;0;0;0;0;1;0;0;0;0;0;1
639;1;0;0;0;0;0;1;0;0;0;0
640;2;0;0;0;1;0;0;0;0;0;1
641;1;0;0;0;0;0;1;0;0;1;0
642;1;0;0;0;0;0;0;0;0;1;0
643;0;0;0;1;0;0;0;0;0;0;0
644;4;0;0;0;0;0;0;0;0;0;0
645;1;0;0;0;0;0;0;0;0;0;0
646;2;0;0;0;0;0;0;0;0;0;0
647;0;0;0;0;1;0;0;0;0;0;1
648;0;4;0;0;1;0;0;0;0;0;1
649;0;0;0;0;1;0;0;0;0;0;1
650;0;0;0;0;1;0;0;0;0;0;1
651;0;0;0;0;1;0;0;0;0;0;1
652;0;0;0;0;1;0;0;0;0;0;1
653;0;0;0;0;1;0;0;0;0;0;1
654;0;0;0;0;1;0;0;0;0;0;1
655;0;0;0;0;1;0;0;0;0;0;1
656;0;0;0;0;0;0;0;0;0;0;0
657;0;0;0;0;1;0;0;0;0;0;1
658;2;0;0;0;0;0;0;0;0;0;0
659;4;0;0;0;0;0;0;0;0;0;0
660;3;0;0;0;0;0;0;0;0;0;0
661;1;0;0;0;0;0;0;0;0;0;0
662;5;0;0;0;0;0;0;0;0;0;0
663;1;0;0;0;0;0;0;1;0;0;0
664;2;0;0;0;0;0;0;0;0;0;0
665;1;0;0;0;0;0;0;0;0;0;0
666;2;0;0;0;0;0;1;0;0;0;0
667;2;0;0;0;1;0;0;0;0;0;1
668;0;0;0;0;1;0;0;0;0;0;1
669;3;0;0;0;0;0;0;0;0;0;0
670;2;0;0;0;1;0;0;0;0;0;1
671;0;0;0;0;0;0;0;0;0;0;0
672;2;0;0;0;3;0;0;0;0;0;3
673;2;0;0;0;0;0;0;0;0;1;0
674;0;0;0;0;0;0;0;0;0;0;0
675;1;0;0;0;0;0;0;0;0;0;0
676;1;0;0;0;1;0;0;0;0;1;1
677;2;0;0;0;0;0;0;0;0;0;0
678;3;0;0;0;2;0;0;0;0;0;2
679;5;0;1;1;2;0;1;0;0;0;2
680;4;0;1;2;1;0;2;0;0;0;1
681;2;0;0;0;0;0;0;2;0;0;0
682;1;0;0;0;0;0;0;0;0;0;0
683;3;0;0;0;1;0;3;0;0;0;1
684;0;0;0;0;1;0;0;0;0;0;1
685;0;0;0;0;1;0;0;0;0;0;1
686;2;0;0;0;1;0;0;0;0;0;1
687;0;0;0;0;1;0;0;0;0;0;1
688;0;0;0;0;2;0;0;0;0;0;2
689;0;0;0;0;1;0;0;0;0;0;1
690;1;0;0;0;0;0;0;0;0;0;0
691;5;0;0;0;1;0;0;1;0;0;1
692;0;0;0;0;1;0;0;0;0;0;1
693;0;0;0;0;1;0;0;0;0;0;1
694;4;0;1;0;0;0;0;0;0;1;0
695;2;0;0;0;0;0;0;0;0;0;0
696;1;0;0;0;0;0;0;0;0;0;0
697;8;0;0;0;2;0;2;1;0;1;2
698;5;0;0;0;0;0;1;0;0;0;0
699;0;0;0;0;2;0;0;0;0;0;2
700;0;0;0;1;0;0;0;0;0;0;0
701;0;0;0;0;1;0;0;0;0;0;1
702;3;0;0;0;0;0;0;0;0;1;0
703;0;0;0;0;1;0;0;0;0;0;1
704;0;0;0;0;0;0;0;0;0;0;0
705;0;0;0;0;0;0;0;1;0;0;0
706;0;0;0;0;0;0;0;0;0;0;0
707;1;0;0;0;1;0;0;0;0;1;1
708;2;0;0;0;0;0;0;0;0;0;0
709;1;0;0;0;1;0;0;0;0;0;1
710;0;11;0;0;1;0;0;0;0;0;1
711;2;0;0;0;0;0;0;0;0;0;0
712;0;0;0;0;0;0;0;0;0;0;0
713;3;0;0;0;2;0;1;0;0;0;2
714;1;0;0;0;0;0;0;0;0;1;0
715;1;0;0;0;0;0;0;0;0;1;0
716;4;0;0;0;1;0;0;0;0;0;1
717;0;0;0;0;1;0;0;0;0;0;1
718;1;0;0;1;0;0;0;0;0;1;0
719;2;0;1;1;0;0;0;0;0;0;0
720;3;0;1;1;0;1;0;0;0;0;0
721;0;0;0;0;1;0;0;0;0;0;1
722;1;0;0;0;0;0;0;0;0;0;0
723;2;0;0;0;1;0;0;0;0;0;1
724;6;0;0;0;0;0;0;0;0;1;0
725;6;0;0;0;0;0;1;0;0;0;0
726;1;0;0;0;0;0;2;0;0;1;0
727;0;0;0;0;1;0;0;0;0;0;1
728;1;0;1;0;1;0;0;0;0;1;1
729;1;0;0;0;0;0;0;0;0;0;0
730;0;0;0;0;0;0;0;0;0;0;0
731;1;0;0;0;0;0;0;0;0;0;0
732;3;0;0;0;0;0;0;0;0;0;0
733;3;0;0;0;1;0;0;0;0;0;1
734;0;0;0;0;1;0;0;0;0;0;1
735;3;0;0;0;0;0;0;0;0;0;0
736;4;0;0;0;0;0;0;0;0;0;0
737;1;0;0;0;0;0;0;0;0;0;0
738;0;0;0;0;1;0;0;0;0;0;1
739;0;0;0;0;1;0;0;0;0;0;1
740;0;0;0;0;1;0;0;0;0;0;1
741;1;0;0;0;0;0;0;0;0;0;0
742;0;0;0;0;0;0;0;0;0;0;0
743;2;0;0;0;0;0;0;0;0;0;0
744;0;0;0;0;1;0;0;0;0;0;1
745;2;0;1;0;1;0;0;0;0;1;1
746;1;0;0;0;0;0;0;0;0;0;0
747;0;0;0;0;1;0;0;0;0;0;1
748;1;0;0;0;1;0;0;0;0;1;1
749;2;0;0;0;0;0;0;0;0;0;0
750;0;0;0;0;1;0;0;0;0;0;1
751;1;0;1;0;0;0;0;2;0;1;0
752;2;0;0;0;0;0;0;0;0;0;0
753;2;0;0;0;0;0;0;0;0;0;0
754;0;0;0;0;1;0;0;0;0;0;1
755;0;0;0;1;0;0;0;0;0;0;0
756;1;0;0;0;0;0;0;0;0;0;0
757;3;0;1;2;0;0;0;0;0;0;0
758;0;0;0;0;1;0;0;0;0;0;1
759;0;0;0;0;2;0;0;0;0;0;2
760;0;0;0;0;1;0;0;0;0;0;1
761;1;0;0;0;0;0;0;0;0;0;0
762;0;0;0;0;1;0;0;0;0;0;1
763;0;1;0;0;0;0;0;0;0;0;0
764;0;0;0;0;1;0;0;0;0;0;1
765;7;0;1;0;0;0;2;2;0;0;0
766;1;0;0;0;1;0;0;0;0;1;1
767;0;0;0;0;1;0;0;0;0;0;1
768;0;0;0;0;1;0;0;0;0;1;1
769;3;0;0;0;2;0;0;0;0;0;2
770;0;0;0;0;1;0;0;0;0;0;1
771;0;0;0;0;2;0;0;0;0;0;2
772;0;0;0;0;0;0;0;0;0;0;0
773;0;0;0;0;0;0;0;0;0;0;0
774;1;0;0;0;0;0;0;0;0;0;0
775;2;0;0;0;0;0;0;0;0;0;0
776;0;0;0;0;1;0;0;0;0;0;1
777;0;0;0;0;1;0;0;0;0;0;1
778;2;0;0;0;1;0;0;0;0;0;1
779;1;0;0;0;1;0;0;1;0;0;1
780;1;0;0;0;1;0;0;0;0;0;1
781;0;0;0;0;0;0;0;0;0;0;0
782;0;1;0;0;0;0;0;0;0;0;0
783;3;0;0;0;0;0;0;0;0;0;0
784;0;0;0;0;1;0;0;0;0;0;1
785;4;0;1;1;1;0;0;0;0;0;1
786;1;0;0;0;0;0;0;0;0;0;0
787;0;0;0;0;1;0;0;0;0;0;1
788;2;0;0;0;0;0;0;1;0;0;0
789;0;0;0;0;0;0;0;0;0;0;0
790;2;0;0;0;2;0;0;0;0;0;2
791;0;0;0;0;1;0;0;0;0;0;1
792;2;0;0;0;0;0;0;0;0;0;0
793;0;0;0;0;1;0;0;0;0;0;1
794;0;0;0;0;3;0;0;0;0;0;3
795;1;0;0;0;2;0;0;0;0;0;2
796;2;0;0;0;0;0;0;1;0;0;0
797;0;0;0;0;0;0;0;0;0;0;0
798;2;0;0;0;1;0;0;0;0;1;1
799;2;0;0;0;0;0;0;0;0;0;0
800;2;0;0;0;2;0;0;0;0;0;2
801;0;1;0;0;0;0;0;0;0;0;0
802;0;0;0;0;1;0;0;0;0;0;1
803;4;0;0;0;1;0;0;1;0;0;1
804;0;0;0;0;1;0;0;0;0;0;1
805;0;0;0;0;1;0;0;0;0;0;1
806;0;0;0;0;0;0;0;0;0;0;0
807;1;0;0;0;0;0;0;0;0;0;0
808;3;0;0;0;1;0;0;0;0;0;1
809;0;0;0;0;1;0;0;0;0;0;1
810;2;0;0;0;1;0;0;0;0;0;1
811;0;0;0;0;0;0;0;0;0;0;0
812;4;0;0;0;0;0;0;0;0;0;0
813;3;0;0;0;0;0;0;0;0;1;0
814;2;0;0;0;3;0;0;0;0;0;3
815;0;0;0;0;1;0;0;0;0;0;1
816;0;0;1;0;2;0;0;0;0;0;2
817;3;0;0;0;1;0;0;0;0;0;1
818;1;0;0;0;0;0;0;0;0;0;0
819;0;0;0;0;0;0;0;0;0;0;0
820;0;0;0;0;1;0;0;0;0;0;1
821;0;0;0;0;1;0;0;0;0;0;1
822;5;0;0;0;1;0;0;0;0;0;1
823;0;2;0;0;0;0;0;0;0;0;0
824;2;0;0;0;0;0;0;0;0;0;0
825;0;0;0;0;1;0;0;0;0;0;1
826;0;0;0;0;1;0;0;0;0;0;1
827;0;0;0;0;1;0;0;0;0;0;1
828;2;0;0;0;0;0;0;0;0;0;0
829;0;0;0;0;1;0;0;0;0;0;1
830;0;0;0;0;0;1;0;0;0;0;0
831;7;0;1;1;0;0;1;0;0;0;0
832;0;0;0;0;1;0;0;0;0;0;1
833;1;0;0;0;0;0;0;0;0;1;0
834;0;0;0;0;1;0;0;0;0;0;1
835;0;0;0;0;1;0;0;0;0;0;1
836;0;4;0;0;0;0;0;0;0;0;0
837;2;0;0;0;0;0;0;0;0;0;0
838;0;3;0;0;0;0;0;0;0;0;0
839;5;0;0;0;0;0;0;0;0;1;0
840;3;0;1;0;0;0;0;0;0;0;0
841;1;0;0;3;0;0;0;0;0;0;0
842;2;0;0;0;2;0;0;0;0;0;2
843;1;0;0;0;0;0;0;0;0;0;0
844;3;0;0;0;1;0;0;0;0;0;1
845;0;0;0;0;1;0;0;0;0;0;1
846;0;2;0;0;0;0;0;0;0;0;0
847;0;0;0;0;1;0;0;0;0;0;1
848;0;5;0;0;0;0;0;0;0;0;0
849;3;0;0;0;1;0;0;0;0;0;1
850;2;0;0;2;1;0;0;0;0;0;1
851;2;0;0;0;2;0;0;0;0;0;2
852;0;0;0;0;1;0;0;0;0;0;1
853;0;0;4;0;0;0;0;0;0;0;0
854;1;0;0;0;0;0;0;0;0;0;0
855;0;0;0;0;1;0;0;0;0;0;1
856;3;0;0;0;0;0;4;0;0;1;0
857;6;0;0;0;1;0;1;0;0;0;1
858;0;0;0;0;1;0;0;0;0;0;1
859;1;0;0;0;1;0;0;0;0;0;1
860;0;0;0;0;0;0;0;0;0;0;0
861;10;0;0;1;2;0;1;1;0;1;2
862;2;0;0;0;0;0;0;0;0;0;0
863;0;0;0;0;1;0;0;0;0;0;1
864;0;0;0;0;1;0;0;0;0;0;1
865;1;0;0;0;0;0;0;0;0;0;0
866;0;0;0;0;1;0;0;0;0;0;1
867;0;0;0;0;1;0;0;0;0;0;1
868;5;0;0;0;0;0;0;0;0;0;0
869;0;11;0;0;1;0;0;0;0;0;1
870;1;0;0;0;0;0;0;0;0;0;0
871;0;0;0;0;1;0;0;0;0;0;1
872;0;0;0;0;1;0;0;0;0;0;1
873;0;0;0;0;1;0;0;0;0;0;1
874;1;0;0;0;0;0;0;0;0;0;0
875;0;0;0;0;0;0;0;0;0;0;0
876;0;0;0;0;1;0;0;0;0;0;1
877;3;0;0;0;0;0;0;0;0;0;0
878;0;3;0;0;0;0;0;0;0;0;0
879;4;0;1;0;2;0;0;0;0;0;2
880;1;0;0;0;1;0;0;0;0;0;1
881;3;0;1;0;1;0;0;0;0;2;1
882;0;0;0;0;1;0;0;0;0;0;1
883;4;0;0;0;1;0;0;0;0;1;1
884;1;0;0;0;0;0;0;0;0;0;0
885;5;0;0;0;1;0;0;0;0;0;1
886;0;0;0;0;1;0;0;0;0;0;1
887;0;0;0;0;1;0;0;0;0;0;1
888;0;0;0;0;1;0;0;0;0;0;1
889;0;0;0;0;0;0;1;1;0;0;0
890;3;0;0;0;0;0;0;0;0;0;0
891;1;0;0;0;0;0;0;0;0;0;0
892;0;0;0;0;1;0;0;0;0;0;1
893;1;0;0;0;0;0;0;0;0;0;0
894;2;0;0;0;0;0;0;0;0;0;0
895;1;0;0;0;0;0;0;0;0;0;0
896;4;0;0;0;0;0;0;0;0;0;0
897;0;0;0;0;1;0;0;0;0;0;1
898;0;0;0;0;2;0;0;0;0;0;2
899;0;0;0;0;1;0;0;0;0;0;1
900;0;0;0;0;1;0;0;0;0;0;1
901;5;0;0;0;3;0;0;0;0;0;3
902;1;0;1;0;0;0;0;0;0;0;0
903;2;0;0;0;0;0;0;0;0;0;0
904;0;0;0;0;0;0;0;0;0;0;0
905;1;0;0;0;0;0;0;0;0;0;0
906;0;0;0;0;0;1;0;0;0;0;0
907;8;0;0;0;0;0;0;0;0;2;0
908;2;0;0;0;0;0;0;0;0;0;0
909;1;0;0;0;0;0;0;0;0;0;0
910;0;3;0;0;0;0;0;0;0;0;0
911;0;3;0;0;0;0;0;0;0;0;0
912;3;0;0;0;1;0;2;0;0;0;1
913;1;0;0;0;0;0;0;0;0;0;0
914;1;0;0;0;0;0;0;0;0;0;0
915;2;0;0;0;0;0;0;0;0;0;0
916;2;0;0;0;0;0;0;0;0;0;0
917;0;0;0;0;1;0;0;0;0;0;1
918;2;0;0;0;0;0;0;0;0;0;0
919;0;0;0;0;1;0;0;0;0;0;1
920;0;0;0;0;1;0;0;0;0;0;1
921;4;0;0;0;0;0;0;0;0;1;0
922;0;0;0;0;1;0;0;0;0;0;1
923;0;0;0;0;1;0;0;0;0;0;1
924;2;0;0;0;0;0;0;1;0;1;0
925;3;0;0;0;1;0;0;0;0;0;1
926;2;0;0;0;0;0;0;0;0;0;0
927;0;0;0;0;1;0;0;0;0;0;1
928;2;0;0;0;1;0;0;0;0;0;1
929;1;0;0;0;1;0;0;0;0;0;1
930;2;0;0;0;0;0;1;0;0;1;0
931;1;0;0;0;0;0;0;0;0;0;0
932;0;0;0;0;1;0;0;0;0;0;1
933;0;0;0;0;1;0;0;0;0;0;1
934;0;0;0;0;1;0;0;0;0;0;1
935;3;0;0;0;0;0;0;0;0;0;0
936;1;0;0;0;0;0;0;0;0;0;0
937;2;0;1;0;0;0;0;0;0;0;0
938;0;0;0;0;2;0;0;0;0;0;2
939;5;0;1;1;0;0;1;0;0;0;0
940;3;0;0;0;0;0;0;0;0;0;0
941;0;0;0;0;1;0;0;0;0;0;1
942;1;0;0;0;0;0;0;0;0;0;0
943;2;0;0;0;0;0;0;0;0;0;0
944;0;0;0;0;1;0;0;0;0;0;1
945;0;0;0;0;1;0;0;0;0;0;1
946;3;0;0;0;1;0;0;0;0;0;1
947;0;0;0;0;0;0;0;0;0;1;0
948;0;0;0;0;1;0;0;0;0;0;1
949;2;0;0;0;0;0;0;0;0;0;0
950;0;6;0;0;0;0;0;0;0;0;0
951;0;0;0;0;0;0;0;0;0;0;0
952;1;0;0;0;0;0;0;0;0;0;0
953;1;0;0;1;1;0;0;1;0;0;1
954;3;0;0;0;0;0;0;0;0;0;0
955;0;0;0;0;0;0;0;0;0;0;0
956;0;0;0;0;1;0;0;0;0;1;1
957;0;0;0;0;0;0;0;0;0;1;0
958;0;0;0;0;0;0;0;0;0;0;0
959;1;0;0;0;0;0;0;0;0;0;0
960;6;0;1;0;2;0;1;5;0;0;2
961;1;0;0;0;0;0;0;0;0;0;0
962;1;0;0;0;0;0;0;0;0;1;0
963;0;0;0;0;1;0;0;0;0;0;1
964;0;0;0;0;1;0;0;0;0;0;1
965;1;0;0;1;0;0;0;0;0;0;0
966;0;3;0;0;2;0;0;0;0;0;2
967;3;0;0;0;1;0;0;0;0;0;1
968;0;0;0;0;1;0;0;0;0;0;1
969;2;0;0;0;0;0;0;0;0;1;0
970;8;0;0;0;1;0;0;0;0;0;1
971;0;0;0;0;1;0;0;0;0;0;1
972;0;0;0;0;0;0;0;0;0;0;0
973;0;0;0;0;1;0;0;0;0;1;1
974;3;0;0;0;1;0;0;0;0;0;1
975;4;0;0;0;0;0;2;0;0;0;0
976;0;0;0;0;0;0;0;0;0;1;0
977;0;0;0;0;1;0;0;0;0;0;1
978;0;2;0;0;1;0;0;0;0;0;1
979;2;0;0;0;1;0;0;0;0;0;1
980;1;0;0;0;0;0;0;0;0;0;0
981;1;0;0;0;2;0;0;0;0;0;2
982;0;0;0;0;2;0;0;0;0;0;2
983;2;0;0;0;0;0;0;0;0;0;0
984;1;0;0;0;0;0;0;0;0;0;0
985;3;0;0;0;1;0;0;0;0;0;1
986;5;0;1;0;1;0;0;0;0;0;1
987;0;1;0;0;0;0;0;0;0;0;0
988;1;0;0;0;0;0;0;0;0;0;0
989;1;0;0;0;2;0;0;0;0;0;2
990;1;0;0;0;1;0;0;0;0;0;1
991;6;0;1;0;0;0;1;1;0;0;0
992;1;0;0;0;0;0;0;0;0;0;0
993;0;1;0;0;0;0;0;0;0;0;0
994;0;0;0;0;1;0;0;0;0;0;1
995;1;0;0;0;0;0;0;0;0;0;0
996;1;0;0;0;0;0;0;0;0;0;0
997;0;0;0;0;0;0;0;0;0;0;0
998;1;0;0;0;0;0;0;0;0;0;0
999;0;0;0;1;1;0;0;0;0;0;1
1000;1;0;0;0;0;0;0;0;0;0;0
1001;0;4;0;0;0;0;0;0;0;0;0
1002;2;0;0;0;0;0;0;0;0;0;0
1003;0;0;0;0;1;0;0;0;0;0;1
1004;0;0;0;0;1;0;0;0;0;0;1
1005;0;0;0;0;1;0;0;0;0;0;1
1006;0;0;0;0;1;0;0;0;0;0;1
1007;1;0;0;0;0;0;0;0;0;0;0
1008;0;0;0;0;2;0;0;0;0;0;2
1009;0;0;0;0;2;0;0;0;0;0;2
1010;1;0;0;0;0;0;0;0;0;0;0
1011;0;2;0;0;0;0;0;0;0;0;0
1012;0;1;0;0;0;0;0;0;0;0;0
1013;0;0;0;0;1;0;0;0;0;0;1
1014;3;0;0;0;0;0;0;2;0;0;0
1015;0;0;0;0;1;0;0;0;0;0;1
1016;2;0;0;0;0;0;0;0;0;0;0
1017;3;0;0;0;1;0;0;0;0;0;1
1018;1;0;1;0;0;0;0;1;0;0;0
1019;2;0;0;0;0;0;0;0;0;0;0
1020;0;1;0;0;0;0;0;0;0;0;0
1021;4;0;0;0;1;0;0;0;0;0;1
1022;2;0;0;1;0;0;0;0;0;0;0
1023;0;0;0;0;2;0;0;0;0;0;2
1024;0;0;0;0;1;0;0;0;0;0;1
1025;0;0;0;0;1;0;0;0;0;0;1
1026;2;0;0;0;0;0;0;0;0;0;0
1027;4;0;1;0;2;0;0;0;0;0;2
1028;4;0;0;0;0;0;0;0;0;1;0
1029;1;0;0;0;0;0;0;0;0;0;0
1030;1;0;0;0;1;0;0;0;0;0;1
1031;0;0;0;0;0;0;0;0;0;0;0
1032;0;2;0;0;0;0;0;0;0;0;0
1033;1;0;0;0;0;0;0;0;0;1;0
1034;2;0;0;0;2;0;0;0;0;0;2
1035;1;0;0;0;0;0;0;0;0;0;0
1036;0;0;0;0;1;0;0;0;0;0;1
1037;2;0;0;0;0;0;0;0;0;0;0
1038;0;0;0;0;1;0;0;0;0;0;1
1039;3;0;0;0;0;0;0;0;0;0;0
1040;1;0;1;1;0;0;0;0;0;0;0
1041;0;0;0;0;0;0;0;0;0;0;0
1042;0;0;1;0;0;0;0;0;0;0;0
1043;0;0;0;0;2;0;0;0;0;0;2
1044;0;0;0;0;2;0;0;0;0;0;2
1045;0;0;0;0;1;0;0;0;0;0;1
1046;0;0;0;0;1;0;0;0;0;0;1
1047;3;0;0;0;1;0;0;0;0;0;1
1048;0;0;0;0;1;0;0;0;0;0;1
1049;0;1;0;0;0;0;0;0;0;0;0
1050;0;0;0;0;0;0;0;2;0;0;0
1051;0;0;0;0;2;0;0;0;0;0;2
1052;4;0;0;0;0;0;2;0;0;0;0
1053;1;0;0;0;1;0;0;0;0;0;1
1054;0;0;0;0;1;0;0;0;0;0;1
1055;4;0;0;0;1;0;0;0;0;0;1
1056;0;0;0;0;0;0;0;0;0;0;0
1057;2;0;0;0;0;0;0;0;0;0;0
1058;0;0;0;0;1;0;0;0;0;0;1
1059;3;0;0;0;1;0;0;0;0;0;1
1060;2;0;0;0;0;0;0;0;0;0;0
1061;0;1;0;0;0;0;0;0;0;0;0
1062;0;0;0;0;1;0;0;0;0;0;1
1063;0;0;0;0;1;0;0;0;0;0;1
1064;0;8;0;0;0;0;0;0;0;0;0
1065;1;0;0;0;0;0;0;0;0;0;0
1066;3;0;0;0;1;0;0;0;0;0;1
1067;2;0;0;0;0;0;0;0;0;0;0
1068;0;0;0;0;1;0;0;0;0;0;1
1069;2;0;0;0;0;0;0;0;0;1;0
1070;0;0;0;0;1;0;0;0;0;0;1
1071;2;0;0;1;0;0;0;0;0;0;0
1072;0;0;0;0;1;0;0;0;0;0;1
1073;2;0;0;0;0;0;0;0;0;0;0
1074;5;0;0;0;1;0;0;0;0;2;1
1075;3;0;0;0;0;0;0;0;0;0;0
1076;3;0;0;0;1;0;0;0;0;0;1
1077;2;0;0;0;0;0;0;0;0;0;0
1078;2;0;0;0;0;0;0;0;0;0;0
1079;4;0;0;0;0;0;0;0;0;0;0
1080;1;0;0;0;0;0;0;0;0;0;0
1081;4;0;0;0;0;0;0;0;0;0;0
1082;0;0;0;0;1;0;0;0;0;0;1
1083;1;0;0;0;0;0;0;0;0;0;0
1084;0;0;0;0;1;0;0;0;0;0;1
1085;0;0;0;0;1;0;0;0;0;0;1
1086;2;0;0;0;0;0;0;0;0;0;0
1087;1;0;0;0;0;0;0;0;0;0;0
1088;0;0;0;0;1;0;0;0;0;0;1
1089;0;0;0;0;0;0;0;0;0;0;0
1090;0;0;0;0;1;0;0;0;0;0;1
1091;3;0;0;0;1;0;0;0;0;0;1
1092;1;0;0;0;0;0;0;0;0;0;0
1093;0;0;0;2;0;0;0;0;0;0;0
1094;3;0;0;0;2;0;0;0;0;0;2
1095;1;0;0;0;0;0;0;0;0;0;0
1096;3;0;0;0;0;0;0;0;0;0;0
1097;0;0;0;0;1;0;0;0;0;0;1
