"id_cliente";"sexo";"estado_civil";"tipo_baja";"familia_captacion"
23482;"M";"S";"total";"No_vida"
23483;"M";"C";"total";"Vida_Riesgo"
23484;"H";"C";"nunca";"Vida_Riesgo_PM"
23485;"M";"S";"total";"No_vida"
23486;"H";"C";"parcial";"Ahorro"
23487;"H";"S";"total";"Autos"
23488;"M";"C";"nunca";"No_vida"
23489;"H";"C";"nunca";"Ahorro"
23490;"M";"C";"nunca";"Ahorro"
23491;"M";"";"parcial";"Ahorro"
23492;"H";"C";"total";"Ahorro"
23493;"M";"S";"total";"No_vida"
23494;"M";"S";"nunca";"No_vida"
23495;"M";"";"total";"No_vida"
23496;"H";"D";"parcial";"Vida_Riesgo"
23497;"H";"D";"parcial";"Ahorro"
23498;"M";"C";"parcial";"Ahorro"
23499;"H";"S";"total";"No_vida"
23500;"M";"C";"parcial";"No_vida"
23501;"M";"";"total";"No_vida"
23502;"H";"";"total";"Autos"
23503;"H";"";"total";"Autos"
23504;"M";"C";"parcial";"No_vida"
23505;"M";"S";"nunca";"Ahorro"
23506;"M";"";"nunca";"Jubilacion_GOLF"
23507;"M";"S";"parcial";"Ahorro"
23508;"H";"C";"parcial";"Ahorro"
23509;"H";"";"fallecido";"Ahorro"
23510;"M";"";"parcial";"Ahorro"
23511;"M";"C";"parcial";"No_vida"
23512;"M";"";"total";"Vida_Riesgo"
23513;"M";"S";"total";"Riesgo_Tomador"
23514;"H";"C";"parcial";"Vida_Riesgo"
23515;"M";"C";"total";"Ahorro"
23516;"M";"S";"nunca";"No_vida"
23517;"M";"C";"total";"Vida_Riesgo"
23518;"H";"C";"parcial";"Ahorro"
23519;"M";"S";"total";"No_vida"
23520;"H";"D";"parcial";"Ahorro"
23521;"H";"C";"nunca";"No_vida"
23522;"H";"";"nunca";"Jubilacion_GOLF"
23523;"H";"";"parcial";"Autos"
23524;"H";"V";"total";"Ahorro"
23525;"M";"C";"nunca";"No_vida"
23526;"H";"C";"parcial";"Ahorro"
23527;"M";"";"total";"Ahorro"
23528;"H";"C";"nunca";"Ahorro"
23529;"H";"C";"total";"Ahorro"
23530;"M";"C";"nunca";"No_vida"
23531;"H";"C";"nunca";"Vida_Riesgo_PM"
23532;"H";"S";"total";"No_vida"
23533;"H";"C";"total";"No_vida"
23534;"H";"D";"parcial";"Ahorro"
23535;"M";"C";"parcial";"Ahorro"
23536;"M";"C";"parcial";"Ahorro"
23537;"H";"";"fallecido";"Ahorro"
23538;"H";"C";"total";"No_vida"
23539;"H";"C";"total";"Vida_Riesgo"
23540;"H";"C";"parcial";"Ahorro"
23541;"M";"";"total";"Ahorro"
23542;"M";"S";"nunca";"No_vida"
23543;"H";"S";"nunca";"No_vida"
23544;"H";"C";"nunca";"No_vida"
23545;"M";"S";"parcial";"No_vida"
23546;"M";"C";"parcial";"Ahorro"
23547;"M";"";"total";"No_vida"
23548;"M";"C";"nunca";"No_vida"
23549;"H";"";"total";"Vida_Riesgo"
23550;"H";"C";"nunca";"No_vida"
23551;"H";"";"total";"Ahorro"
23552;"M";"D";"total";"Autos"
23553;"M";"S";"parcial";"No_vida"
23554;"M";"C";"total";"Vida_Riesgo"
23555;"M";"";"nunca";"Ahorro"
23556;"M";"C";"total";"Ahorro"
23557;"M";"";"nunca";"Vida_Riesgo"
23558;"H";"S";"parcial";"Vida_Riesgo"
23559;"M";"S";"nunca";"No_vida"
23560;"M";"C";"total";"No_vida"
23561;"M";"C";"nunca";"Ahorro"
23562;"M";"D";"parcial";"Ahorro"
23563;"H";"C";"nunca";"Ahorro"
23564;"H";"C";"parcial";"Ahorro"
23565;"H";"C";"parcial";"Ahorro"
23566;"H";"";"fallecido";"Ahorro"
23567;"M";"";"nunca";"Ahorro"
23568;"M";"C";"parcial";"No_vida"
23569;"H";"D";"total";"No_vida"
23570;"M";"";"nunca";"Ahorro"
23571;"H";"D";"nunca";"Jubilacion"
23572;"M";"C";"nunca";"Vida_Riesgo"
23573;"M";"C";"nunca";"No_vida"
23574;"M";"C";"parcial";"No_vida"
23575;"M";"S";"nunca";"No_vida"
23576;"H";"C";"parcial";"Ahorro"
23577;"H";"C";"nunca";"No_vida"
23578;"H";"C";"parcial";"Ahorro"
23579;"H";"S";"nunca";"No_vida"
23580;"M";"S";"total";"Ahorro"
23581;"M";"S";"parcial";"No_vida"
23582;"M";"C";"nunca";"No_vida"
23583;"M";"C";"parcial";"Ahorro"
23584;"M";"S";"nunca";"No_vida"
23585;"M";"C";"total";"Ahorro"
23586;"M";"C";"nunca";"No_vida"
23587;"H";"C";"total";"Autos"
23588;"M";"C";"nunca";"Vida_Riesgo_PM"
23589;"H";"";"total";"Ahorro"
23590;"M";"C";"parcial";"No_vida"
23591;"M";"C";"nunca";"No_vida"
23592;"M";"S";"total";"No_vida"
23593;"H";"C";"nunca";"No_vida"
23594;"H";"";"total";"Ahorro"
23595;"M";"S";"total";"No_vida"
23596;"M";"S";"total";"No_vida"
23597;"H";"C";"total";"Autos"
23598;"H";"C";"parcial";"No_vida"
23599;"M";"C";"total";"Ahorro"
23600;"M";"";"total";"Ahorro"
23601;"M";"";"total";"No_vida"
23602;"M";"C";"parcial";"Ahorro"
23603;"M";"C";"total";"No_vida"
23604;"H";"";"total";"Ahorro"
23605;"M";"S";"nunca";"No_vida"
23606;"M";"C";"nunca";"Ahorro"
23607;"M";"S";"nunca";"No_vida"
23608;"H";"";"total";"Autos"
23609;"M";"S";"total";"Ahorro"
23610;"M";"";"nunca";"No_vida"
23611;"H";"C";"total";"Ahorro"
23612;"H";"C";"nunca";"No_vida"
23613;"H";"S";"total";"Ahorro"
23614;"M";"";"nunca";"Ahorro"
23615;"M";"";"parcial";"Ahorro"
23616;"M";"C";"nunca";"Vida_Riesgo_PM"
23617;"H";"";"nunca";"Ahorro"
23618;"M";"";"parcial";"Ahorro"
23619;"M";"D";"nunca";"Vida_Riesgo"
23620;"M";"C";"nunca";"Ahorro"
23621;"M";"";"total";"Ahorro"
23622;"H";"V";"parcial";"No_vida"
23623;"H";"C";"total";"Ahorro"
23624;"H";"C";"parcial";"Ahorro"
23625;"M";"C";"nunca";"Vida_Riesgo"
23626;"H";"C";"parcial";"Vida_Riesgo"
23627;"M";"C";"parcial";"Vida_Riesgo"
23628;"M";"";"nunca";"Ahorro"
23629;"M";"";"nunca";"Ahorro"
23630;"H";"C";"parcial";"Vida_Riesgo"
23631;"H";"C";"parcial";"Ahorro"
23632;"H";"";"total";"Autos"
23633;"M";"C";"nunca";"Rentas"
23634;"H";"";"nunca";"Ahorro"
23635;"H";"";"total";"Autos"
23636;"M";"S";"nunca";"No_vida"
23637;"H";"S";"parcial";"No_vida"
23638;"H";"C";"total";"Ahorro"
23639;"H";"S";"nunca";"No_vida"
23640;"H";"C";"parcial";"Ahorro"
23641;"H";"D";"nunca";"Ahorro"
23642;"H";"S";"parcial";"Ahorro"
23643;"H";"";"nunca";"No_vida"
23644;"M";"C";"total";"Ahorro"
23645;"H";"C";"fallecido";"Ahorro"
23646;"M";"";"nunca";"Ahorro"
23647;"M";"S";"nunca";"No_vida"
23648;"M";"";"nunca";"Jubilacion_GOLF"
23649;"H";"";"total";"Ahorro"
23650;"H";"C";"nunca";"No_vida"
23651;"H";"D";"parcial";"Ahorro"
23652;"M";"";"total";"Ahorro"
23653;"H";"C";"total";"No_vida"
23654;"H";"C";"fallecido";"Ahorro"
23655;"M";"S";"total";"No_vida"
23656;"M";"C";"nunca";"Vida_Riesgo_PM"
23657;"M";"";"nunca";"Ahorro"
23658;"M";"C";"parcial";"Ahorro"
23659;"M";"S";"nunca";"No_vida"
23660;"M";"S";"nunca";"Riesgo_Tomador"
23661;"H";"C";"parcial";"Autos"
23662;"M";"S";"nunca";"No_vida"
23663;"H";"C";"total";"Autos"
23664;"H";"C";"nunca";"Ahorro"
23665;"H";"";"nunca";"Ahorro"
23666;"M";"C";"parcial";"No_vida"
23667;"M";"C";"parcial";"No_vida"
23668;"H";"D";"total";"Ahorro"
23669;"H";"D";"parcial";"Riesgo_Tomador"
23670;"H";"";"total";"Ahorro"
23671;"H";"";"nunca";"Ahorro"
23672;"H";"S";"nunca";"No_vida"
23673;"H";"C";"total";"Ahorro"
23674;"H";"C";"parcial";"No_vida"
23675;"H";"S";"nunca";"No_vida"
23676;"M";"S";"nunca";"No_vida"
23677;"M";"";"nunca";"Ahorro"
23678;"H";"S";"nunca";"Riesgo_Tomador"
23679;"M";"S";"nunca";"No_vida"
23680;"H";"C";"nunca";"Vida_Riesgo"
23681;"H";"";"nunca";"No_vida"
23682;"M";"S";"total";"No_vida"
23683;"H";"D";"parcial";"Ahorro"
23684;"M";"";"nunca";"Ahorro"
23685;"H";"S";"nunca";"Ahorro"
23686;"H";"S";"total";"No_vida"
23687;"H";"C";"total";"No_vida"
23688;"H";"";"fallecido";"Ahorro"
23689;"M";"S";"total";"No_vida"
23690;"H";"C";"total";"Ahorro"
23691;"H";"C";"parcial";"Ahorro"
23692;"M";"";"parcial";"Ahorro"
23693;"H";"C";"nunca";"Rentas"
23694;"M";"S";"parcial";"No_vida"
23695;"M";"C";"nunca";"No_vida"
23696;"H";"S";"total";"Ahorro"
23697;"H";"C";"parcial";"Ahorro"
23698;"M";"";"nunca";"Jubilacion_GOLF"
23699;"M";"C";"total";"No_vida"
23700;"H";"C";"nunca";"Ahorro"
23701;"H";"";"total";"Ahorro"
23702;"H";"";"parcial";"Autos"
23703;"M";"";"total";"Ahorro"
23704;"M";"C";"parcial";"Ahorro"
23705;"H";"S";"nunca";"No_vida"
23706;"H";"";"total";"Ahorro"
23707;"M";"S";"nunca";"No_vida"
23708;"M";"C";"total";"Ahorro"
23709;"M";"C";"parcial";"No_vida"
23710;"M";"C";"parcial";"Ahorro"
23711;"M";"";"parcial";"Ahorro"
23712;"H";"C";"parcial";"Ahorro"
23713;"H";"C";"nunca";"Ahorro"
23714;"H";"C";"total";"No_vida"
23715;"M";"";"nunca";"No_vida"
23716;"M";"C";"nunca";"Vida_Riesgo"
23717;"M";"S";"total";"No_vida"
23718;"H";"";"fallecido";"Ahorro"
23719;"M";"S";"total";"No_vida"
23720;"H";"C";"total";"Ahorro"
23721;"M";"S";"parcial";"No_vida"
23722;"M";"C";"total";"No_vida"
23723;"M";"S";"total";"No_vida"
23724;"M";"D";"total";"Vida_Riesgo"
23725;"H";"C";"total";"No_vida"
23726;"H";"C";"nunca";"Vida_Riesgo"
23727;"M";"D";"total";"Jubilacion"
23728;"M";"C";"parcial";"Vida_Riesgo"
23729;"M";"D";"total";"Ahorro"
23730;"M";"C";"total";"No_vida"
23731;"H";"";"fallecido";"Ahorro"
23732;"M";"S";"total";"Riesgo_Tomador"
23733;"M";"S";"parcial";"No_vida"
23734;"M";"C";"nunca";"Ahorro"
23735;"H";"S";"total";"No_vida"
23736;"H";"C";"parcial";"Ahorro"
23737;"H";"S";"nunca";"Ahorro"
23738;"M";"";"total";"Ahorro"
23739;"M";"C";"nunca";"Ahorro"
23740;"H";"C";"nunca";"No_vida"
23741;"H";"S";"nunca";"No_vida"
23742;"H";"C";"parcial";"Ahorro"
23743;"H";"C";"total";"No_vida"
23744;"M";"S";"parcial";"No_vida"
23745;"M";"";"parcial";"Ahorro"
23746;"H";"C";"nunca";"No_vida"
23747;"H";"C";"parcial";"Ahorro"
23748;"H";"";"total";"Ahorro"
23749;"H";"";"total";"Ahorro"
23750;"H";"C";"parcial";"Ahorro"
23751;"H";"S";"parcial";"Ahorro"
23752;"H";"C";"parcial";"Vida_Riesgo"
23753;"M";"S";"nunca";"No_vida"
23754;"H";"";"total";"Autos"
23755;"H";"";"parcial";"Ahorro"
23756;"M";"S";"parcial";"No_vida"
23757;"M";"S";"nunca";"Ahorro"
23758;"M";"D";"nunca";"Ahorro"
23759;"H";"C";"total";"Vida_Riesgo"
23760;"H";"C";"parcial";"Ahorro"
23761;"H";"";"parcial";"Ahorro"
23762;"H";"C";"parcial";"Ahorro"
23763;"M";"S";"nunca";"No_vida"
23764;"H";"S";"total";"No_vida"
23765;"M";"S";"total";"No_vida"
23766;"H";"C";"total";"No_vida"
23767;"H";"";"total";"No_vida"
23768;"H";"C";"total";"No_vida"
23769;"M";"C";"parcial";"Ahorro"
23770;"M";"";"total";"No_vida"
23771;"H";"V";"parcial";"Ahorro"
23772;"M";"";"nunca";"No_vida"
23773;"H";"S";"nunca";"No_vida"
23774;"H";"S";"nunca";"No_vida"
23775;"M";"S";"nunca";"Vida_Riesgo"
23776;"M";"S";"nunca";"No_vida"
23777;"M";"C";"nunca";"No_vida"
23778;"M";"C";"total";"No_vida"
23779;"H";"S";"nunca";"No_vida"
23780;"H";"";"total";"Autos"
23781;"M";"C";"nunca";"Ahorro"
23782;"M";"C";"nunca";"Ahorro"
23783;"M";"V";"parcial";"Ahorro"
23784;"M";"S";"nunca";"No_vida"
23785;"M";"C";"nunca";"No_vida"
23786;"H";"";"total";"Ahorro"
23787;"M";"S";"parcial";"No_vida"
23788;"M";"C";"nunca";"Ahorro"
23789;"M";"V";"total";"Ahorro"
23790;"M";"S";"nunca";"No_vida"
23791;"M";"S";"nunca";"No_vida"
23792;"M";"";"nunca";"Ahorro"
23793;"M";"S";"total";"No_vida"
23794;"H";"C";"nunca";"No_vida"
23795;"H";"";"parcial";"Ahorro"
23796;"M";"S";"nunca";"No_vida"
23797;"H";"C";"nunca";"Vida_Riesgo"
23798;"H";"C";"parcial";"Ahorro"
23799;"H";"";"total";"Ahorro"
23800;"H";"D";"parcial";"No_vida"
23801;"M";"S";"total";"No_vida"
23802;"M";"S";"parcial";"No_vida"
23803;"M";"";"total";"Ahorro"
23804;"H";"S";"total";"Autos"
23805;"M";"C";"nunca";"Vida_Riesgo"
23806;"M";"";"total";"Ahorro"
23807;"H";"C";"parcial";"Ahorro"
23808;"H";"C";"total";"Ahorro"
23809;"M";"C";"nunca";"Ahorro"
23810;"M";"";"nunca";"Vida_Riesgo_PM"
23811;"H";"S";"nunca";"No_vida"
23812;"M";"C";"nunca";"No_vida"
23813;"H";"";"parcial";"Ahorro"
23814;"H";"C";"nunca";"Vida_Riesgo"
23815;"M";"S";"nunca";"No_vida"
23816;"H";"";"nunca";"Autos"
23817;"M";"C";"nunca";"No_vida"
23818;"M";"C";"parcial";"Ahorro"
23819;"H";"S";"nunca";"No_vida"
23820;"H";"";"nunca";"Autos"
23821;"H";"C";"nunca";"No_vida"
23822;"M";"C";"nunca";"Vida_Riesgo"
23823;"M";"S";"nunca";"No_vida"
23824;"H";"C";"nunca";"No_vida"
23825;"M";"C";"total";"No_vida"
23826;"M";"C";"nunca";"No_vida"
23827;"M";"S";"total";"No_vida"
23828;"M";"C";"nunca";"Ahorro"
23829;"M";"S";"total";"No_vida"
23830;"M";"S";"nunca";"No_vida"
23831;"M";"S";"total";"Vida_Riesgo"
23832;"M";"S";"nunca";"No_vida"
23833;"M";"C";"nunca";"Riesgo_Tomador"
23834;"M";"S";"total";"No_vida"
23835;"H";"C";"parcial";"Ahorro"
23836;"M";"";"total";"Autos"
23837;"H";"C";"parcial";"Ahorro"
23838;"M";"C";"parcial";"Ahorro"
23839;"H";"D";"parcial";"Ahorro"
23840;"H";"D";"parcial";"Ahorro"
23841;"H";"C";"nunca";"Ahorro"
23842;"H";"C";"total";"Ahorro"
23843;"M";"S";"nunca";"Ahorro"
23844;"M";"";"nunca";"Vida_Riesgo"
23845;"M";"C";"nunca";"Ahorro"
23846;"M";"";"fallecido";"Ahorro"
23847;"M";"";"nunca";"Ahorro"
23848;"H";"C";"parcial";"Ahorro"
23849;"M";"D";"parcial";"Ahorro"
23850;"H";"S";"parcial";"Ahorro"
23851;"M";"C";"nunca";"Ahorro"
23852;"H";"D";"nunca";"Jubilacion"
23853;"H";"C";"parcial";"Ahorro"
23854;"M";"D";"total";"No_vida"
23855;"H";"S";"total";"No_vida"
23856;"H";"";"total";"Ahorro"
23857;"M";"";"total";"Ahorro"
23858;"H";"C";"total";"Ahorro"
23859;"H";"C";"nunca";"No_vida"
23860;"M";"C";"nunca";"Ahorro"
23861;"H";"";"total";"No_vida"
23862;"H";"";"fallecido";"Ahorro"
23863;"H";"";"nunca";"No_vida"
23864;"H";"C";"parcial";"Ahorro"
23865;"H";"";"total";"Ahorro"
23866;"H";"C";"parcial";"Ahorro"
23867;"H";"C";"total";"Autos"
23868;"M";"S";"nunca";"Ahorro"
23869;"M";"S";"total";"No_vida"
23870;"H";"C";"nunca";"Ahorro"
23871;"H";"";"nunca";"Ahorro"
23872;"H";"C";"parcial";"Ahorro"
23873;"M";"S";"nunca";"Ahorro"
23874;"M";"C";"nunca";"No_vida"
23875;"H";"C";"nunca";"Ahorro"
23876;"H";"C";"parcial";"Vida_Riesgo"
23877;"H";"C";"nunca";"Ahorro"
23878;"H";"C";"parcial";"No_vida"
23879;"M";"S";"total";"No_vida"
23880;"H";"C";"nunca";"Vida_Riesgo"
23881;"H";"";"total";"Ahorro"
23882;"M";"C";"parcial";"Ahorro"
23883;"H";"";"total";"Ahorro"
23884;"H";"";"total";"Autos"
23885;"H";"";"nunca";"No_vida"
23886;"H";"";"total";"Ahorro"
23887;"M";"C";"total";"No_vida"
23888;"M";"C";"parcial";"Ahorro"
23889;"H";"C";"nunca";"No_vida"
23890;"H";"C";"parcial";"Ahorro"
23891;"H";"C";"total";"Ahorro"
23892;"M";"C";"nunca";"Jubilacion"
23893;"M";"";"nunca";"No_vida"
23894;"M";"D";"parcial";"No_vida"
23895;"M";"C";"nunca";"Vida_Riesgo"
23896;"H";"";"parcial";"Ahorro"
23897;"M";"S";"nunca";"No_vida"
23898;"H";"C";"parcial";"Ahorro"
23899;"H";"C";"total";"No_vida"
23900;"M";"C";"parcial";"Ahorro"
23901;"M";"C";"nunca";"Vida_Riesgo"
23902;"M";"C";"nunca";"No_vida"
23903;"H";"C";"total";"No_vida"
23904;"H";"C";"parcial";"No_vida"
23905;"H";"";"total";"Autos"
23906;"M";"C";"parcial";"No_vida"
23907;"M";"C";"nunca";"Vida_Riesgo"
23908;"M";"C";"total";"No_vida"
23909;"H";"C";"parcial";"Ahorro"
23910;"H";"S";"nunca";"No_vida"
23911;"M";"S";"total";"Ahorro"
23912;"H";"S";"nunca";"No_vida"
23913;"H";"";"total";"Ahorro"
23914;"H";"C";"total";"Ahorro"
23915;"H";"C";"parcial";"Ahorro"
23916;"H";"";"total";"Ahorro"
23917;"H";"";"parcial";"Ahorro"
23918;"H";"";"nunca";"Ahorro"
23919;"M";"C";"nunca";"Vida_Riesgo"
23920;"M";"C";"total";"Ahorro"
23921;"M";"C";"parcial";"Ahorro"
23922;"M";"";"total";"Ahorro"
23923;"M";"D";"parcial";"Ahorro"
23924;"H";"S";"total";"No_vida"
23925;"H";"C";"total";"Autos"
23926;"M";"";"total";"Ahorro"
23927;"M";"V";"total";"No_vida"
23928;"H";"C";"parcial";"Ahorro"
23929;"H";"C";"total";"Ahorro"
23930;"M";"";"parcial";"Ahorro"
23931;"H";"C";"parcial";"No_vida"
23932;"H";"C";"nunca";"Ahorro"
23933;"M";"S";"total";"No_vida"
23934;"H";"S";"total";"No_vida"
23935;"M";"C";"nunca";"No_vida"
23936;"M";"";"total";"Ahorro"
23937;"H";"C";"nunca";"No_vida"
23938;"H";"C";"parcial";"Ahorro"
23939;"M";"";"parcial";"Ahorro"
23940;"H";"";"parcial";"Autos"
23941;"H";"C";"parcial";"Ahorro"
23942;"H";"";"total";"Ahorro"
23943;"M";"C";"total";"No_vida"
23944;"H";"C";"total";"Ahorro"
23945;"M";"C";"nunca";"Ahorro"
23946;"H";"C";"parcial";"Ahorro"
23947;"H";"";"parcial";"Ahorro"
23948;"M";"C";"parcial";"Ahorro"
23949;"H";"C";"total";"No_vida"
23950;"M";"C";"nunca";"No_vida"
23951;"M";"C";"nunca";"Ahorro"
23952;"M";"S";"parcial";"No_vida"
23953;"H";"C";"parcial";"Vida_Riesgo"
23954;"H";"C";"parcial";"Ahorro"
23955;"M";"C";"nunca";"Vida_Riesgo"
23956;"M";"";"nunca";"Jubilacion_GOLF"
23957;"M";"C";"nunca";"Vida_Riesgo"
23958;"H";"C";"parcial";"Ahorro"
23959;"M";"C";"parcial";"Ahorro"
23960;"M";"C";"total";"No_vida"
23961;"M";"C";"parcial";"No_vida"
23962;"H";"C";"parcial";"No_vida"
23963;"M";"";"nunca";"Jubilacion_GOLF"
23964;"H";"S";"total";"No_vida"
23965;"H";"";"total";"Autos"
23966;"H";"C";"parcial";"Ahorro"
23967;"H";"C";"total";"Ahorro"
23968;"H";"D";"total";"Ahorro"
23969;"H";"C";"nunca";"Jubilacion_GOLF"
23970;"H";"C";"parcial";"Ahorro"
23971;"M";"C";"total";"No_vida"
23972;"H";"C";"total";"No_vida"
23973;"H";"C";"total";"Ahorro"
23974;"H";"C";"parcial";"Ahorro"
23975;"H";"C";"total";"No_vida"
23976;"M";"C";"nunca";"No_vida"
23977;"M";"C";"total";"Vida_Riesgo"
23978;"H";"C";"fallecido";"Ahorro"
23979;"H";"C";"parcial";"Ahorro"
23980;"M";"S";"total";"No_vida"
23981;"M";"C";"nunca";"Ahorro"
23982;"M";"";"nunca";"No_vida"
23983;"H";"C";"total";"No_vida"
23984;"H";"C";"total";"Ahorro"
23985;"M";"";"nunca";"Ahorro"
23986;"H";"S";"total";"Autos"
23987;"M";"S";"nunca";"No_vida"
23988;"M";"C";"total";"No_vida"
23989;"H";"S";"total";"No_vida"
23990;"H";"";"total";"Ahorro"
23991;"H";"C";"parcial";"No_vida"
23992;"H";"S";"nunca";"Ahorro"
23993;"M";"C";"nunca";"Ahorro"
23994;"M";"C";"nunca";"Vida_Riesgo"
23995;"H";"C";"fallecido";"Ahorro"
23996;"H";"C";"parcial";"Ahorro"
23997;"H";"";"parcial";"Ahorro"
23998;"M";"C";"total";"No_vida"
23999;"M";"C";"parcial";"No_vida"
24000;"H";"";"total";"Autos"
24001;"H";"";"nunca";"Ahorro"
24002;"M";"S";"nunca";"No_vida"
24003;"H";"C";"parcial";"Ahorro"
24004;"M";"C";"nunca";"Ahorro"
24005;"M";"S";"total";"No_vida"
24006;"H";"";"total";"Autos"
24007;"H";"S";"total";"No_vida"
24008;"H";"";"parcial";"Ahorro"
24009;"M";"C";"nunca";"Ahorro"
24010;"M";"S";"nunca";"No_vida"
24011;"H";"C";"total";"No_vida"
24012;"H";"";"nunca";"Ahorro"
24013;"H";"C";"total";"Ahorro"
24014;"H";"D";"parcial";"Ahorro"
24015;"M";"";"total";"No_vida"
24016;"H";"C";"parcial";"Ahorro"
24017;"H";"S";"total";"No_vida"
24018;"M";"";"parcial";"No_vida"
24019;"M";"D";"parcial";"Ahorro"
24020;"M";"C";"parcial";"Ahorro"
24021;"M";"C";"parcial";"No_vida"
24022;"H";"S";"nunca";"No_vida"
24023;"M";"V";"parcial";"Ahorro"
24024;"H";"C";"parcial";"Jubilacion"
24025;"M";"S";"total";"Ahorro"
24026;"M";"C";"total";"No_vida"
24027;"M";"C";"nunca";"No_vida"
24028;"M";"";"nunca";"Jubilacion_GOLF"
24029;"M";"";"parcial";"Ahorro"
24030;"H";"C";"total";"No_vida"
24031;"H";"D";"total";"No_vida"
24032;"H";"C";"parcial";"Ahorro"
24033;"H";"C";"parcial";"Ahorro"
24034;"H";"C";"total";"Vida_Riesgo"
24035;"H";"C";"total";"Ahorro"
24036;"H";"C";"nunca";"Ahorro"
24037;"H";"";"total";"Autos"
24038;"M";"C";"parcial";"No_vida"
24039;"M";"S";"nunca";"No_vida"
24040;"H";"C";"parcial";"Vida_Riesgo"
24041;"M";"D";"parcial";"No_vida"
24042;"H";"D";"total";"Ahorro"
24043;"H";"S";"total";"Vida_Riesgo"
24044;"M";"";"total";"Ahorro"
24045;"M";"C";"parcial";"Ahorro"
24046;"H";"D";"parcial";"Ahorro"
24047;"M";"S";"nunca";"No_vida"
24048;"M";"";"nunca";"Ahorro"
24049;"M";"C";"total";"Ahorro"
24050;"M";"C";"parcial";"Vida_Riesgo_PM"
24051;"M";"C";"nunca";"Ahorro"
24052;"H";"C";"total";"No_vida"
24053;"H";"C";"parcial";"Ahorro"
24054;"H";"";"parcial";"Autos"
24055;"H";"S";"nunca";"No_vida"
24056;"M";"S";"nunca";"No_vida"
24057;"H";"";"fallecido";"Ahorro"
24058;"H";"C";"parcial";"Vida_Riesgo"
24059;"M";"V";"total";"Ahorro"
24060;"H";"";"nunca";"Ahorro"
24061;"M";"";"nunca";"Ahorro"
24062;"H";"C";"parcial";"Ahorro"
24063;"M";"C";"parcial";"Ahorro"
24064;"H";"C";"parcial";"Ahorro"
24065;"H";"C";"total";"No_vida"
24066;"H";"";"parcial";"Ahorro"
24067;"M";"C";"parcial";"Ahorro"
24068;"M";"S";"parcial";"No_vida"
24069;"M";"S";"nunca";"No_vida"
24070;"M";"C";"nunca";"Ahorro"
24071;"M";"C";"parcial";"Ahorro"
24072;"H";"C";"nunca";"Ahorro"
24073;"M";"C";"nunca";"Ahorro"
24074;"M";"C";"total";"No_vida"
24075;"H";"C";"nunca";"Ahorro"
24076;"M";"S";"nunca";"No_vida"
24077;"M";"";"parcial";"Ahorro"
24078;"H";"C";"parcial";"Vida_Riesgo"
24079;"M";"C";"parcial";"No_vida"
24080;"H";"C";"total";"No_vida"
24081;"M";"C";"parcial";"Ahorro"
24082;"M";"C";"parcial";"No_vida"
24083;"H";"S";"total";"No_vida"
24084;"H";"C";"nunca";"Vida_Riesgo_PM"
24085;"M";"";"total";"Ahorro"
24086;"H";"C";"nunca";"Ahorro"
24087;"H";"C";"parcial";"Ahorro"
24088;"M";"";"parcial";"Ahorro"
24089;"M";"";"total";"No_vida"
24090;"M";"S";"nunca";"No_vida"
24091;"M";"C";"nunca";"No_vida"
24092;"H";"";"nunca";"RC"
24093;"M";"S";"nunca";"No_vida"
24094;"H";"C";"parcial";"No_vida"
24095;"M";"";"parcial";"Ahorro"
24096;"H";"";"total";"Autos"
24097;"M";"C";"total";"Ahorro"
24098;"M";"C";"parcial";"No_vida"
24099;"M";"S";"parcial";"No_vida"
24100;"H";"";"nunca";"No_vida"
24101;"H";"C";"parcial";"Ahorro"
24102;"H";"C";"parcial";"No_vida"
24103;"M";"S";"total";"No_vida"
24104;"M";"C";"total";"No_vida"
24105;"H";"S";"total";"No_vida"
24106;"H";"C";"nunca";"Ahorro"
24107;"H";"S";"parcial";"Ahorro"
24108;"H";"C";"total";"Ahorro"
24109;"M";"S";"total";"No_vida"
24110;"M";"";"parcial";"Ahorro"
24111;"M";"";"parcial";"Ahorro"
24112;"M";"C";"parcial";"No_vida"
24113;"H";"C";"parcial";"No_vida"
24114;"H";"C";"parcial";"No_vida"
24115;"M";"C";"total";"No_vida"
24116;"M";"";"parcial";"Ahorro"
24117;"H";"";"total";"No_vida"
24118;"H";"C";"fallecido";"Ahorro"
24119;"H";"S";"total";"No_vida"
24120;"M";"C";"nunca";"No_vida"
24121;"H";"C";"total";"Autos"
24122;"H";"";"total";"Autos"
24123;"M";"S";"total";"No_vida"
24124;"H";"C";"parcial";"Ahorro"
24125;"M";"S";"nunca";"Rentas"
24126;"H";"C";"parcial";"Ahorro"
24127;"H";"V";"parcial";"Ahorro"
24128;"M";"";"parcial";"Vida_Riesgo"
24129;"M";"C";"nunca";"Riesgo_Tomador"
24130;"M";"S";"nunca";"No_vida"
24131;"H";"";"parcial";"Ahorro"
24132;"M";"C";"parcial";"Riesgo_Tomador"
24133;"M";"S";"nunca";"No_vida"
24134;"M";"C";"parcial";"Ahorro"
24135;"M";"";"total";"Vida_Riesgo"
24136;"H";"C";"total";"Ahorro"
24137;"M";"S";"total";"No_vida"
24138;"M";"S";"parcial";"Ahorro"
24139;"M";"";"total";"Ahorro"
24140;"M";"S";"nunca";"No_vida"
